group,topic,title,authors,arxiv_url,code_url,project_url,doi
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",DP-BOA: Dirichlet-Process Birth-or-Assign for On-the-Fly Category Discovery,Peiyan Gu ⋅ Zixin Teng ⋅ Xuming He,https://arxiv.org/abs/2607.13504,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",DriveVA: Video Action Models are Zero-Shot Drivers,Mengmeng Liu ⋅ Diankun Zhang ⋅ Jiuming Liu ⋅ Jianfeng Cui ⋅ Hongwei Xie ⋅ Guang Chen ⋅ Hangjun Ye ⋅ Michael Yang ⋅ Francesco Nex ⋅ Hao Cheng,https://arxiv.org/abs/2604.04198,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Dual-Margin Embedding for Fine-Grained Long-Tailed Plant Taxonomy,Cheng-Yaw Low ⋅ Heejoon Koo ⋅ Jaewoo Park ⋅ Meeyoung Cha,https://arxiv.org/abs/2512.18994,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",DualCount: Structurally Consistent Density and Point Modeling for Zero-Shot Object Counting,Xuan Cuong Ngo,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Dynamic-V2C: Editable and Continual Vision-to-Concept Bottleneck Models via Influence Functions,Songning Lai ⋅ Shaofeng Liang ⋅ Jiayu Yang ⋅ Ninghui Feng ⋅ Yuxuan Fan ⋅ Wenshuo Chen,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Fast Spatial Memory with Scalable Elastic Test-Time Training,Ziqiao Ma ⋅ Xueyang Yu ⋅ Haoyu Zhen ⋅ Yuncong Yang ⋅ Joyce Chai ⋅ Chuang Gan,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",FD²: A Dedicated Framework for Fine-Grained Dataset Distillation,Hongxu Ma ⋅ Guang Li ⋅ Shijie Wang ⋅ DONGZHAN ZHOU ⋅ Baoli Sun ⋅ Takahiro Ogawa ⋅ Miki Haseyama ⋅ Zhihui Wang,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Few-Shot Synthetic Image Attribution: Identifying Unseen Generators with Limited Samples,Shiyu Wu ⋅ Shuyan Li ⋅ Jing Li ⋅ Jing Liu ⋅ Yequan Wang,https://arxiv.org/abs/2509.25682,https://github.com/teheperinko541/OmniDFA,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",From Local Geometry to Global Pseudo-Labeling for Robust Positive–Unlabeled Learning under Covariate Shift,Firas Gabetni ⋅ Alexandre Rocchi--Henry ⋅ Ziyi LIU ⋅ Nacim Belkhir ⋅ Gianni Franchi,https://arxiv.org/abs/2605.31187,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",G-ZAP: A Generalizable Zero-Shot Framework for Arbitrary-Scale Pansharpening,Zhiqi Yang ⋅ Shan Yin ⋅ Jingze Liang ⋅ Liang-Jian Deng,https://arxiv.org/abs/2603.14412,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Geometric Gradient Rectification for Safe Open-Set Semi-Supervised Learning,Jiahe Chen ⋅ Qian Shao ⋅ Qiyuan Chen ⋅ Jiaying He ⋅ Jintai Chen ⋅ Hongxia Xu ⋅ Jian Wu,https://arxiv.org/abs/2606.26973,https://github.com/JiaheChen2002/GGR,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Geometric Regularization for Long-Tailed Semi-Supervised Learning via Gaussian Feature Bridges,Hongyang He ⋅ Xinyuan Song ⋅ Yan Zhong ⋅ Daizong Liu ⋅ Yanbin Li ⋅ Yangfan He ⋅ Wenqiao Zhang,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Geometry-Anchored Transport Framework for Exemplar-Free Class-Incremental Learning,Hongye Xu ⋅ Bartosz Krawczyk,https://arxiv.org/abs/2606.25347,https://github.com/HXuSz11/GATF_ECCV2026,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Graph Coloring for Multi-Task Learning,Santosh Patapati ⋅ Ian Noronha,https://arxiv.org/abs/2509.16959,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning","H-Adapter: Pose-Robust Hairstyle Transfer via Attention-Derived, Source-Aligned Hair Masks",Seulgi Jeong ⋅ Yunseong Cho ⋅ Sanghun Park,https://arxiv.org/abs/2606.25578,,https://sanghunpark.github.io/hadapter_page/,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",HER-Count: Learning Hyper-Exemplar Representation for Generalized Zero-Shot Object Counting,Jianing Li ⋅ Xiaobin Liu ⋅ Ruihan Xu,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Holistic Optimal Label Selection for Robust Prompt Learning under Partial Labels,Yaqi Zhao ⋅ Haoliang Sun ⋅ Yating Wang ⋅ Yongshun Gong ⋅ Yilong Yin,https://arxiv.org/abs/2604.06614,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",HSFM: Hard-Set-Guided Feature-Space Meta-Learning for Robust Classification under Spurious Correlations,Aryan Yazdan Parast ⋅ Khawar Islam ⋅ Soyoun Won ⋅ Basim Azam ⋅ NAVEED AKHTAR,https://arxiv.org/abs/2603.29313,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Interference-Aware Continual Vision–Language Learning via Instance-Level Expert Routing,Zhang Changyuan ⋅ Tianxiang Xu ⋅ Canran Xiao ⋅ Fei Shen,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",LDC-MTL: Balancing Multi-Task Learning through Scalable Loss Discrepancy Control,Peiyao Xiao ⋅ Chaosheng Dong ⋅ Shaofeng Zou ⋅ Kaiyi Ji,https://arxiv.org/abs/2502.08585,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Learning Probabilistic Prompt for Continual Learning,Hyekang Park ⋅ Sanghoon Lee ⋅ Geon Lee ⋅ Jongyoun Noh ⋅ BUMSUB HAM,https://arxiv.org/abs/2607.04711,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Learning to Recover Task Experts from a Multi-Task Merged Model,Jinwook Jung ⋅ Taegyu Kim ⋅ Kumju Jo ⋅ Sungyong Baik,https://arxiv.org/abs/2606.26902,https://github.com/BAIKLAB/ReTeX,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Low-Rank Ternary Adaptation for Fine-Tuning Transformers,Alexandru-Dragos Manolache ⋅ Yunqiang Li ⋅ Jan van Gemert,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Making Partial-Label Datasets Easier: A Simple Yet Highly Effective Data Augmentation for Deep Partial-Label Learning,Dong-Dong Wu ⋅ Zhaoyi Li ⋅ Xiang Li ⋅ Zhiqiang Shen,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Mask-guided Semantic Alignment: Robust Learning with Noisy Labels via Temporal Attention Stability,Yubo Nian ⋅ Can Gao,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Match-Any-Events: Zero-Shot Motion-Robust Feature Matching Across Wide Baselines for Event Cameras,Ruijun Zhang ⋅ Hang Su ⋅ Kostas Daniilidis ⋅ Ziyun Wang,https://arxiv.org/abs/2604.18744,https://github.com/spikelab-jhu/Match-Any-Events,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Maximum Spanning Tree Guided Confidence and Sparse Graph for Robust Noisy Label Learning,Gengfeng Chen ⋅ Xu Liu ⋅ Boyi Peng ⋅ Liangqiu Xiao ⋅ Weicheng Xie ⋅ Siyang Song ⋅ Zitong Yu ⋅ Laizhong Cui ⋅ Linlin Shen,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",MixTTA: Low-Rank Cross-Channel Mixing for Reliable Test-Time Adaptation,Mansoo Jung ⋅ Youngwook Kim ⋅ Jungwoo Lee,https://arxiv.org/abs/2606.28142,https://github.com/delta6189/MixTTA,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",MMEarth-Bench: Global Model Adaptation via Multimodal Test-Time Training,Lucia Gordon ⋅ Serge Belongie ⋅ Christian Igel ⋅ Nico Lang,https://arxiv.org/abs/2602.06285,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Multi-Hypothesis Test-Time Adaptation to Mitigate Underspecification,Afshar Shamsi ⋅ Xiao-Yu Guo ⋅ Hamid Alinejad-Rokny ⋅ Arash Mohammadi ⋅ Damien Teney ⋅ Ehsan Abbasnejad,https://arxiv.org/abs/2607.00259,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Multi-modal Knowledge Preserving Adapter for Embedding Backward Compatibility,Jaeseok Byun ⋅ Gukyeong Kwon ⋅ Han-Kai Hsu ⋅ MEHER GITIKA KARUMURI ⋅ Zhikang Zhang ⋅ Hao Yang ⋅ Davide Modolo,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Neutralizing Token Aggregation via Information Augmentation for Efficient Test-Time Adaptation,Yizhe Xiong ⋅ Zihan Zhou ⋅ Yiwen Liang ⋅ Hui Chen ⋅ Zijia Lin ⋅ Xinhao Xu ⋅ Tianxiang Hao ⋅ Fan Zhang ⋅ Jungong Han ⋅ Guiguang Ding,https://arxiv.org/abs/2508.03388,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",On the Vulnerability of Parameter-Level Defenses to Model Merging,Kuangpu Guo ⋅ Jian Liang ⋅ Qingyan Zheng ⋅ Yu Yongcan ⋅ Zilei Wang ⋅ Ran He ⋅ Tieniu Tan,https://arxiv.org/abs/2606.30360,https://github.com/krumpguo/secure-merge-attack,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Online Versatile Incremental Learning: Towards Class and Domain-Agnostic Adaptation at Any Time,Jaeho Lee ⋅ Jun-Yeong Moon ⋅ Min-Yeong Park ⋅ Jung Uk Kim ⋅ Gyeong-Moon Park,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",ORACLE-3D: Open-world Region-aligned Cross-modal Learning for Label-efficient 3D Scene Understanding,Yuru Wang ⋅ Pei Liu ⋅ Songtao Wang ⋅ Zehan Zhang ⋅ Xinyan Lu ⋅ Changwei Cai ⋅ Hao Li ⋅ Haipeng LIU ⋅ Qingtian Ning ⋅ Jun Ma,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Prior-Conditioned Gaussian Discriminants for Generalizable AI-generated Image Detection,Shashank Kotyan ⋅ Makoto Shing ⋅ Yuki Imajuku ⋅ Rujikorn Charakorn ⋅ Tarin Clanuwat,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",R2M: Real-Aware Residual Model Merging for Robust and Generalizable Deepfake Detection,Jinhee Park ⋅ Guisik Kim ⋅ Choongsang Cho ⋅ Junseok Kwon,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Rank-Aware Hyperbolic Alignment for Vision–Language Dataset Distillation,Jongoh Jeong ⋅ Sun-Kyung Lee ⋅ KUK-JIN YOON,https://arxiv.org/abs/2606.29464,,https://andyj1.github.io/raha,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Revisiting Weakly-Supervised Video Scene Graph Generation via Pair Affinity Learning,MINSEOK KANG ⋅ Minhyeok Lee ⋅ Minjung Kim ⋅ Jungho Lee ⋅ Donghyeong Kim ⋅ Sungmin Woo ⋅ Inseok Jeon ⋅ Sangyoun Lee,https://arxiv.org/abs/2603.21559,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Robust Zero-shot Anomaly Detection under Limited Auxiliary Anomaly Priors,Guanyu Lu ⋅ Fang Zhou ⋅ Cheqing Jin,https://arxiv.org/abs/2606.29428,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning","Robustness Emerges Early in Training Dynamics, but Is Not Preserved",Jiangang Yang ⋅ Wenhui Shi ⋅ Lu Hu ⋅ Jing Xing ⋅ Jian Liu,https://arxiv.org/abs/2608.04442,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",RobustRDP: Advancing Reaction Diagram Parsing via Synthetic-to-Real Data Scaling and Robustness-Oriented Training,Jianting Tang ⋅ zezhong wu ⋅ Linli Xu,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",RUTaL: Residual Upcycling with Task Ladder for Efficient Multi-Task Learning,Haiming Yao ⋅ Wei Luo ⋅ Qiyu Chen ⋅ Jianxing Liao ⋅ Wei You,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",ScAle: Attention Head Scaling as a Minimal Adapter for Spatial Reasoning in Vision–Language Models,Rahul Chowdhury ⋅ Timothy Rupprecht ⋅ Xuan Shen ⋅ Pu Zhao ⋅ Yanzhi Wang,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning","Sim, Yet Same: Physics-Aligned Simulator as Zero-Shot Data Scaler in Deformable Worlds",Yunsong Zhou ⋅ Hangxu Liu ⋅ Xuekun Jiang ⋅ Xing Shen ⋅ Yuanzhen Zhou ⋅ Hui Wang ⋅ Baole Fang ⋅ Yang Tian ⋅ Mulin Yu ⋅ Qiaojun Yu ⋅ Li Ma ⋅ Hengjie Li ⋅ Hanqing Wang ⋅ Jia Zeng ⋅ Jiangmiao Pang,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Solving Semi-Supervised Few-Shot Learning from an Auto-Annotation Perspective,Tian Liu ⋅ Anwesha Basu ⋅ James Caverlee ⋅ Shu Kong,https://arxiv.org/abs/2512.10244,,https://tian1327.github.io/SWIFT,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Spectral-Aware Analytic Class-Incremental Learning for Long-Tailed Distributions,Quyen Tran ⋅ Ngoc-Hai Nguyen ⋅ Minh Quan Dao ⋅ Zhuowei Li ⋅ Nam Hai ⋅ Trung Le ⋅ Dimitris N. Metaxas,https://arxiv.org/abs/2607.22931,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",SPLIT: Training-Free AI-Generated and Partially Edited Video Detection via Spatial Patch‑Level Incoherence and Temporal Roughness,Jongyeop Hyun ⋅ Hyounghun Kim,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning","Stay Unique, Stay Efficient: Preserving Model Personality in Multi-Task Merging",Kuangpu Guo ⋅ Aijing Yu ⋅ Jian Liang ⋅ Yuhe Ding ⋅ Zilei Wang ⋅ Ran He ⋅ Tieniu Tan,https://arxiv.org/abs/2512.01461,https://github.com/krumpguo/DTS,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",StructPolicy: Structure-Guided Imitation Learning Robust to Visual Domain Shifts,Zehao Du ⋅ Jiude Wei ⋅ Cewu Lu ⋅ Jianhua Sun,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",SyncVL: Synchronizing Vision ⟷ Language Using Unsupervised Adaptation,Maria Marrium ⋅ Muhammad Haris Khan ⋅ Sajid Javed ⋅ Arif Mahmood,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Task Alignment: A simple and effective proxy for model merging in computer vision,Pau de Jorge Aranda ⋅ César DE SOUZA ⋅ Björn Michele ⋅ Mert Bulent SARIYILDIZ ⋅ Philippe Weinzaepfel ⋅ Florent Perronnin ⋅ Larlus Diane ⋅ Yannis Kalantidis,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning","To Erase, or Not to Erase: Robust Training-Free Concept Erasure with Preservation aware Adaptive Ranked Subspace Expansion",Shaswati Saha ⋅ Rajasekhar Anguluri ⋅ Manas Gaur,https://arxiv.org/abs/2607.23492,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Towards Robustness against Typographic Attack with Training-free Concept Localization,Bohan Liu ⋅ Wenqian Ye ⋅ Guangzhi Xiong ⋅ Zhenghao He ⋅ Sanchit Sinha ⋅ Aidong Zhang,https://arxiv.org/abs/2607.02494,https://github.com/Liu-524/SamplingTAR,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Training-free Cross-domain Few-shot Segmentation via Robust Semantic Representation and Matching,Sujun Sun ⋅ Mingwu Ren ⋅ Haofeng Zhang,https://arxiv.org/abs/2606.24297,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Training-free Discriminative Patch Mining for Robust Few-Shot Recognition with CLIP,Zhenzhang Ye ⋅ Duolikun Danier ⋅ Bo Zhao ⋅ Hakan Bilen,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Training-Free Task Classification for Multi-Task Model Merging,JUNGYONG SON ⋅ Jinwook Jung ⋅ Sungyong Baik,https://arxiv.org/abs/2606.22589,https://github.com/BAIKLAB/SiM,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Tuning-free Visual Effect Transfer across Videos,Maxwell Jones ⋅ Rameen Abdal ⋅ Or Patashnik ⋅ Ruslan Salakhutdinov ⋅ Sergey Tulyakov ⋅ Jun-Yan Zhu ⋅ Kuan-Chieh Wang,https://arxiv.org/abs/2601.07833,,https://snap-research.github.io/RefVFX/,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Unleashing the Power of Large-Scale ViT in Zero-Shot SBIR: A Strong Baseline with Multi-Layer Feature Aggregation,Yang Liu ⋅ Yongjing Guo ⋅ Suisui Jia ⋅ Huaizhou Qi ⋅ Xun Du ⋅ Haonan Chen,,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Unsupervised Source-Free Ranking of Biomedical Segmentation Models Under Distribution Shift,Joshua Talks ⋅ Kevin Marchesini ⋅ Luca Lumetti ⋅ Federico Bolelli ⋅ Anna Kreshuk,https://arxiv.org/abs/2503.00450,,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",Virtual Category-Guided Continual Generalized Category Discovery,Jiahui Xiong ⋅ Qiuxia Lai ⋅ Hongsong Wang,https://arxiv.org/abs/2607.04984,https://github.com/Mrxjh105/VC-CGCD,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",VLOD-TTA: Test-Time Adaptation of Vision-Language Object Detectors,Atif Belal ⋅ Heitor Medeiros ⋅ Marco Pedersoli ⋅ Eric Granger,https://arxiv.org/abs/2510.00458,https://github.com/imatif17/VLOD-TTA,,
"Learning, Efficiency & Trust","Transfer, Adaptation & Continual Learning",XSemanticFlow: Cross Object Semantic Alignment for Zero-shot Manipulation,Junyu Nan ⋅ Noam Eshed ⋅ Brian Okorn ⋅ Kris Kitani,,,,
"Learning, Efficiency & Trust","Efficiency, Compression & Acceleration",Accelerating Multimodal Large Language Models with Prior-Corrected Token Reduction,Zengjie Chen ⋅ Yuxiang Cai ⋅ Jingcai Guo ⋅ Taotao Cai ⋅ Jianwei Yin ⋅ Zhi Chen,https://arxiv.org/abs/2606.24156,,,
"Learning, Efficiency & Trust","Efficiency, Compression & Acceleration",Accelerating Text-to-Video Generation with Calibrated Sparse Attention,Shai Yehezkel ⋅ Shahar Yadin ⋅ Noam Elata ⋅ Yaron Ostrovsky-Berman ⋅ Bahjat Kawar,https://arxiv.org/abs/2603.05503,,,
"Learning, Efficiency & Trust","Efficiency, Compression & Acceleration",Accurate Zero-shot Quantization via Hierarchical Teacher-Assistant Distillation,Wonjin Cho ⋅ Jeongin Yun ⋅ U Kang,,,,
"Learning, Efficiency & Trust","Efficiency, Compression & Acceleration",Activation Quantization of Vision Encoders Needs Prefixing Registers,Seunghyeon Kim ⋅ Taesun Yeom ⋅ Jinho Kim ⋅ Wonpyo Park ⋅ Kyuyeun Kim ⋅ Jaeho Lee,https://arxiv.org/abs/2510.04547,https://github.com/spbob0418/RegCache,,
"Learning, Efficiency & Trust","Efficiency, Compression & Acceleration",Aggregating Cross-Domain Knowledge via Learnable Tokens for Multi-Teacher Distillation,Wu Ran ⋅ Weijia Zhang ⋅ ShuYang Pang ⋅ JingSheng Liu ⋅ Xiaohui Zhang ⋅ Yichao Yan ⋅ Chao Ma,,,,
"Learning, Efficiency & Trust","Efficiency, Compression & Acceleration",AVQ-Attention: Adaptive Vector-Quantized Attention,Winfried van den Dool ⋅ Patrick Forré ⋅ Amirhossein Habibian ⋅ Yuki Asano ⋅ Max Welling,https://arxiv.org/abs/2607.12789,,,
"Learning, Efficiency & Trust","Efficiency, Compression & Acceleration",Benchmarking Federated Learning &amp; Knowledge Distillation for Point Cloud Classification,Aizierjiang Aiersilan,,,,
"Learning, Efficiency & Trust","Efficiency, Compression & Acceleration",Beyond Filter Pruning: Top-K Spatial Selection for Efficient Neural Networks,Sarthak Ketanbhai Modi ⋅ Hans Soegeng ⋅ Thomas Peyrin,,,,
"Learning, Efficiency & Trust","Efficiency, Compression & Acceleration",BLOB-Q: Boosting Low Bit ViT Quantization via Global Optimization on Model Distortion,Wang Mark ⋅ Kaixin Xu ⋅ Xue Geng ⋅ Fen Fang ⋅ Mohamed Aly ⋅ Xulei Yang ⋅ Min Wu ⋅ Weisi Lin,,,,
"Learning, Efficiency & Trust","Efficiency, Compression & Acceleration",Capacity Overflow: A Blind Spot for Backdoor Attacks in Vision MoE,Xiaolin Xu ⋅ Tiancheng Zheng ⋅ Xiaolin Xu ⋅ Ruyi Ding,,,,
"Learning, Efficiency & Trust","Efficiency, Compression & Acceleration",CaRe: Critical Parameter Rectification for Efficient Visual Modeling,Mingjia Li ⋅ Hongkun Xiong ⋅ Yuheng Shi ⋅ Hengxing Liu ⋅ Xiaojie Guo,,,,
